code,url,first_name,last_name,slug,birth_date,birthplace,turned_pro,weight,height,residence,handedness,backhand,citizenship,code_dc,url_dc
sd87,https://www.atptour.com/en/players/marco-simoni/sd87/overview,Marco,Simoni,marco-simoni,19860314,,,,,,,,ITA,,
sd92,https://www.atptour.com/en/players/simone-sambrini/sd92/overview,Simone,Sambrini,simone-sambrini,19840413,,,,,,,,ITA,,
sd97,https://www.atptour.com/en/players/peter-steinberger/sd97/overview,Peter,Steinberger,peter-steinberger,19850122,,,,,,Right-Handed,,GER,,
se05,https://www.atptour.com/en/players/fabian-schmid/se05/overview,Fabian,Schmid,fabian-schmid,,,,,,,Right-Handed,,GER,,
se07,https://www.atptour.com/en/players/mohamed-saber/se07/overview,Mohamed,Saber,mohamed-saber,19870904,,,,,,,,MAR,,
se15,https://www.atptour.com/en/players/david-savic/se15/overview,David,Savic,david-savic,19850823,,,,,,Right-Handed,,SRB,,
se17,https://www.atptour.com/en/players/oskar-saarne/se17/overview,Oskar,Saarne,oskar-saarne,19850322,,,,,,Right-Handed,,EST,800222373,https://media.itfdataservices.com/player/dc/en/800222373
se20,https://www.atptour.com/en/players/thomas-schoeck/se20/overview,Thomas,Schoeck,thomas-schoeck,19811029,,,,,,,,GER,,
se24,https://www.atptour.com/en/players/brad-sherwood/se24/overview,Brad,Sherwood,brad-sherwood,19810331,,,,,,,,USA,,
se26,https://www.atptour.com/en/players/andrei-savchuk/se26/overview,Andrei,Savchuk,andrei-savchuk,,,,,,,,,UKR,,
se31,https://www.atptour.com/en/players/armin-sandbichler/se31/overview,Armin,Sandbichler,armin-sandbichler,19850122,"Schwaz, Austria",2005,76,180,"Kundl, Austria",Left-Handed,Unknown Backhand,AUT,,
se36,https://www.atptour.com/en/players/christoph-steiner/se36/overview,Christoph,Steiner,christoph-steiner,19860225,,,,,,,,AUT,,
se37,https://www.atptour.com/en/players/florent-scaccianoce/se37/overview,Florent,Scaccianoce,florent-scaccianoce,,,,,,,,,FRA,,
se40,https://www.atptour.com/en/players/guilherme-silveira/se40/overview,Guilherme,Silveira,guilherme-silveira,,,,,,,,,BRA,,
se48,https://www.atptour.com/en/players/jan-subota/se48/overview,Jan,Subota,jan-subota,,,,,,,Right-Handed,,CZE,,
se49,https://www.atptour.com/en/players/lawal-shehu/se49/overview,Lawal,Shehu,lawal-shehu,19850115,,,,,,Right-Handed,,NGR,800235016,https://media.itfdataservices.com/player/dc/en/800235016
se52,https://www.atptour.com/en/players/bertram-steinberger/se52/overview,Bertram,Steinberger,bertram-steinberger,19860201,,,,,,Right-Handed,,AUT,,
se55,https://www.atptour.com/en/players/akmal-sharipov/se55/overview,Akmal,Sharipov,akmal-sharipov,19870907,,,,,,,,UZB,,
se66,https://www.atptour.com/en/players/eduardo-schwank/se66/overview,Eduardo,Schwank,eduardo-schwank,19860423,"Rosario, Argentina",2005,83,183,"Rosario, Argentina",Right-Handed,Two-Handed Backhand,ARG,800228223,https://media.itfdataservices.com/player/dc/en/800228223
se69,https://www.atptour.com/en/players/ivan-sergeyev/se69/overview,Ivan,Sergeyev,ivan-sergeyev,19880120,"Dniepropetrovsk, Ukraine",,78,175,"Dniepropetrovsk, Ukraine",Right-Handed,Two-Handed Backhand,UKR,800239387,https://media.itfdataservices.com/player/dc/en/800239387
se73,https://www.atptour.com/en/players/yuichi-sugita/se73/overview,Yuichi,Sugita,yuichi-sugita,19880918,"Sendai, Japan",2006,72,175,"Tokyo, Japan",Right-Handed,Two-Handed Backhand,JPN,800253101,https://media.itfdataservices.com/player/dc/en/800253101
se74,https://www.atptour.com/en/players/omid-souri/se74/overview,Omid,Souri,omid-souri,19860728,,,,,,Right-Handed,,IRI,800224347,https://media.itfdataservices.com/player/dc/en/800224347
se78,https://www.atptour.com/en/players/adrian-sikora/se78/overview,Adrian,Sikora,adrian-sikora,19880705,,,,,,,,SVK,,
se82,https://www.atptour.com/en/players/frederic-stotz/se82/overview,Frederic,Stotz,frederic-stotz,19820518,,,,,,Right-Handed,Unknown Backhand,FRA,,
se83,https://www.atptour.com/en/players/alexander-slabinsky/se83/overview,Alexander,Slabinsky,alexander-slabinsky,19860306,"Ivano-Frankirsk, Ukraine",,,185,"London, Great Britain",Right-Handed,Unknown Backhand,GBR,,
se84,https://www.atptour.com/en/players/jonathan-schneider/se84/overview,Jonathan,Schneider,jonathan-schneider,,,,,,,Right-Handed,,USA,,
sf11,https://www.atptour.com/en/players/michael-shabaz/sf11/overview,Michael,Shabaz,michael-shabaz,19870820,"Virginia, USA",,83,,"Southern California, USA",Right-Handed,Two-Handed Backhand,USA,,
sf18,https://www.atptour.com/en/players/rudolf-siwy/sf18/overview,Rudolf,Siwy,rudolf-siwy,19860204,,,76,175,,Right-Handed,,CZE,,
sf21,https://www.atptour.com/en/players/kirati-siributwong/sf21/overview,Kirati,Siributwong,kirati-siributwong,19870517,,,,,,Right-Handed,,THA,800221055,https://media.itfdataservices.com/player/dc/en/800221055
sf27,https://www.atptour.com/en/players/gustavo-santos/sf27/overview,Gustavo,Santos,gustavo-santos,,,,,,,,,BRA,,
sf29,https://www.atptour.com/en/players/ajai-selvaraj/sf29/overview,Ajai,Selvaraj,ajai-selvaraj,19860518,,,,,,Right-Handed,,IND,,
sf32,https://www.atptour.com/en/players/mike-steinherr/sf32/overview,Mike,Steinherr,mike-steinherr,19860609,,,,,,,,GER,,
sf36,https://www.atptour.com/en/players/igor-sijsling/sf36/overview,Igor,Sijsling,igor-sijsling,19870818,"Amsterdam, Netherlands",2006,85,191,"Hoogstraten, Belgium",Right-Handed,One-Handed Backhand,NED,800223149,https://media.itfdataservices.com/player/dc/en/800223149
sf41,https://www.atptour.com/en/players/aldin-setkic/sf41/overview,Aldin,Setkic,aldin-setkic,19871221,"Sarajevo, Bosnia & Herzegovina",,86,191,Brusells,Right-Handed,Two-Handed Backhand,BIH,800248284,https://media.itfdataservices.com/player/dc/en/800248284
sf42,https://www.atptour.com/en/players/michael-schneider/sf42/overview,Michael,Schneider,michael-schneider,19850220,,,,,,,,GER,,
sf44,https://www.atptour.com/en/players/alex-stone/sf44/overview,Alex,Stone,alex-stone,,,,,,,,,USA,,
sf48,https://www.atptour.com/en/players/olivier-sajous/sf48/overview,Olivier,Sajous,olivier-sajous,19870204,,,72,,,Right-Handed,Two-Handed Backhand,USA,800245826,https://media.itfdataservices.com/player/dc/en/800245826
sf55,https://www.atptour.com/en/players/victor-schmid/sf55/overview,Victor,Schmid,victor-schmid,19880504,,,,,Germany,Right-Handed,,GER,,
sf59,https://www.atptour.com/en/players/marko-sabolcki/sf59/overview,Marko,Sabolcki,marko-sabolcki,19840621,,,,,,,,SLO,,
sf61,https://www.atptour.com/en/players/rahman-smiley/sf61/overview,Rahman,Smiley,rahman-smiley,,,,,,,Right-Handed,,USA,,
sf62,https://www.atptour.com/en/players/tim-smyczek/sf62/overview,Tim,Smyczek,tim-smyczek,19871230,"Milwaukee, WI, USA",2006,73,175,"Tampa, FL, USA",Right-Handed,Two-Handed Backhand,USA,,
sf69,https://www.atptour.com/en/players/mateusz-skorek/sf69/overview,Mateusz,Skorek,mateusz-skorek,19871228,,,,,,,,POL,,
sf71,https://www.atptour.com/en/players/daniel-stoehr/sf71/overview,Daniel,Stoehr,daniel-stoehr,19830223,,,,,,,,GER,,
sf74,https://www.atptour.com/en/players/zied-skik/sf74/overview,Zied,Skik,zied-skik,19870117,,,,,,,,TUN,,
sf76,https://www.atptour.com/en/players/franko-skugor/sf76/overview,Franko,Skugor,franko-skugor,19870920,"Sibenik, Croatia",,96,196,"Zagreb, Croatia",Right-Handed,Two-Handed Backhand,CRO,800241724,https://media.itfdataservices.com/player/dc/en/800241724
sf84,https://www.atptour.com/en/players/otto-sauer/sf84/overview,Otto,Sauer,otto-sauer,19890306,,,,,Sweden,,,SWE,,
sf89,https://www.atptour.com/en/players/jose-statham/sf89/overview,Rubin,Statham,jose-statham,19870425,"Auckland, New Zealand",,83,180,"Auckland, New Zealand",Right-Handed,Two-Handed Backhand,NZL,800223418,https://media.itfdataservices.com/player/dc/en/800223418
sf93,https://www.atptour.com/en/players/oscar-sabate-bretos/sf93/overview,Oscar,Sabate-Bretos,oscar-sabate-bretos,19860831,,,,,Spain,Right-Handed,,ESP,,
sf99,https://www.atptour.com/en/players/rodrigo-starling/sf99/overview,Rodrigo,Starling,rodrigo-starling,19860417,,,,,,,,BRA,,
sg00,https://www.atptour.com/en/players/victor-stanica/sg00/overview,Victor,Stanica,victor-stanica,19870508,,,,,Romania,Right-Handed,,ROU,,
sg01,https://www.atptour.com/en/players/sherif-sabry/sg01/overview,Sherif,Sabry,sherif-sabry,19860829,,,,,Republic of Egypt,,,EGY,800231345,https://media.itfdataservices.com/player/dc/en/800231345
sg02,https://www.atptour.com/en/players/holden-seguso/sg02/overview,Holden,Seguso,holden-seguso,19880314,,,,,,,,USA,,
sg04,https://www.atptour.com/en/players/roberto-sirotsky/sg04/overview,Roberto,Sirotsky,roberto-sirotsky,19870215,,,,,,Right-Handed,,BRA,,
sg07,https://www.atptour.com/en/players/yoav-schab/sg07/overview,Yoav,Schab,yoav-schab,19850110,,,,,,Right-Handed,Unknown Backhand,ISR,,
sg13,https://www.atptour.com/en/players/stefan-seifert/sg13/overview,Stefan,Seifert,stefan-seifert,19850228,,,,,Germany,Left-Handed,,GER,,
sg16,https://www.atptour.com/en/players/matias-saenz/sg16/overview,Matias,Saenz,matias-saenz,19870323,,,,,Argentina,Right-Handed,,ARG,,
sg17,https://www.atptour.com/en/players/jean-segodo/sg17/overview,Jean,Segodo,jean-segodo,19881113,,,,,,,,BEN,800226729,https://media.itfdataservices.com/player/dc/en/800226729
sg20,https://www.atptour.com/en/players/marco-sattanino/sg20/overview,Marco,Sattanino,marco-sattanino,19860318,,,,,,Right-Handed,,ITA,,
sg24,https://www.atptour.com/en/players/martin-sayer/sg24/overview,Martin,Sayer,martin-sayer,19870620,,,,,,Right-Handed,,HKG,800233790,https://media.itfdataservices.com/player/dc/en/800233790
sg28,https://www.atptour.com/en/players/vivek-shokeen/sg28/overview,Vivek,Shokeen,vivek-shokeen,19870731,,,,,,Right-Handed,,IND,800227082,https://media.itfdataservices.com/player/dc/en/800227082
sg29,https://www.atptour.com/en/players/nicolas-santos/sg29/overview,Nicolas,Santos,nicolas-santos,19880105,"Lucelia, Brazil",,80,183,,Right-Handed,Two-Handed Backhand,BRA,,
sg32,https://www.atptour.com/en/players/fabio-sgrignoli/sg32/overview,Fabio,Sgrignoli,fabio-sgrignoli,19810430,,,,,,Left-Handed,Unknown Backhand,ITA,,
sg33,https://www.atptour.com/en/players/sanam-singh/sg33/overview,Sanam,Singh,sanam-singh,19880111,"Chandigarh, India",,67,175,"Chandigarh, India",Right-Handed,Two-Handed Backhand,IND,800242881,https://media.itfdataservices.com/player/dc/en/800242881
sg37,https://www.atptour.com/en/players/pawel-syrewicz/sg37/overview,Pawel,Syrewicz,pawel-syrewicz,19870401,,,,,,Right-Handed,,POL,,
sg42,https://www.atptour.com/en/players/gustavo-sterin/sg42/overview,Gustavo,Sterin,gustavo-sterin,19860220,,,,,,Right-Handed,,ARG,,
sg50,https://www.atptour.com/en/players/edward-seator/sg50/overview,Edward,Seator,edward-seator,19860407,,,,,,Right-Handed,,GBR,,
sg51,https://www.atptour.com/en/players/frederic-stauffer/sg51/overview,Frederic,Stauffer,frederic-stauffer,19770914,,,,,,,,FRA,,
sg52,https://www.atptour.com/en/players/jonathan-susmozas/sg52/overview,Jonathan,Susmozas,jonathan-susmozas,,,,,,,,,ESP,,
sg54,https://www.atptour.com/en/players/juan-carlos-spir/sg54/overview,Juan-Carlos,Spir,juan-carlos-spir,19900501,,,,,,Right-Handed,,COL,,
sg55,https://www.atptour.com/en/players/lee-singer/sg55/overview,Lee,Singer,lee-singer,19870702,,,,,,,,USA,,
sg56,https://www.atptour.com/en/players/daniel-dutra-da-silva/sg56/overview,Daniel,Dutra da Silva,daniel-dutra-da-silva,19880705,"Sao Paulo, Brazil",2007,165,175,Balneario Camboriu,Left-Handed,Two-Handed Backhand,BRA,,
sg64,https://www.atptour.com/en/players/joao-souza/sg64/overview,Joao,Souza,joao-souza,19880527,"Mogi das Cruzes, Brazil",2006,92,193,"Rio de Janeiro, Brazil",Right-Handed,Two-Handed Backhand,BRA,800264566,https://media.itfdataservices.com/player/dc/en/800264566
sg66,https://www.atptour.com/en/players/peerakiat-siriluethaiwattana/sg66/overview,Peerakiat,Siriluethaiwattana,peerakiat-siriluethaiwattana,19890816,,,,,,Left-Handed,,THA,800243996,https://media.itfdataservices.com/player/dc/en/800243996
sg67,https://www.atptour.com/en/players/marc-spicijaric/sg67/overview,Marc,Spicijaric,marc-spicijaric,19861006,,,,,,Right-Handed,,USA,,
sg78,https://www.atptour.com/en/players/mikal-statham/sg78/overview,Mikal,Statham,mikal-statham,19870425,"Auckland, New Zealand",,,,"Auckland, New Zealand",Right-Handed,Unknown Backhand,NZL,800227525,https://media.itfdataservices.com/player/dc/en/800227525
sg79,https://www.atptour.com/en/players/navdeep-singh/sg79/overview,Navdeep,Singh,navdeep-singh,19860221,,,,,,Right-Handed,Unknown Backhand,IND,,
sg82,https://www.atptour.com/en/players/vincent-stouff/sg82/overview,Vincent,Stouff,vincent-stouff,19860603,,,,,,Right-Handed,Unknown Backhand,FRA,,
sg86,https://www.atptour.com/en/players/vedran-siljegovic/sg86/overview,Vedran,Siljegovic,vedran-siljegovic,19880816,,,,,,,,CRO,,
sg87,https://www.atptour.com/en/players/ryan-sweeting/sg87/overview,Ryan,Sweeting,ryan-sweeting,19870714,"Nassau, Bahamas",2007,83,196,"Fort Lauderdale, Florida, USA",Right-Handed,Two-Handed Backhand,USA,800239571,https://media.itfdataservices.com/player/dc/en/800239571
sg88,https://www.atptour.com/en/players/alexander-sadecky/sg88/overview,Alexander,Sadecky,alexander-sadecky,19870706,"Zurich, Switzerland",,80,193,"Zurich, Switzerland",Left-Handed,One-Handed Backhand,SUI,,
sg89,https://www.atptour.com/en/players/thiago-souza/sg89/overview,Thiago,Souza,thiago-souza,19871109,,,,,,,,BRA,,
sg95,https://www.atptour.com/en/players/bumpei-sato/sg95/overview,Bumpei,Sato,bumpei-sato,19851216,,,59,,"Tokyo, Japan",Right-Handed,Unknown Backhand,JPN,,
sh01,https://www.atptour.com/en/players/yves-susstrunk/sh01/overview,Yves,Susstrunk,yves-susstrunk,19670212,,,,,,,,SUI,,
sh06,https://www.atptour.com/en/players/peerakit-siributwong/sh06/overview,Peerakit,Siributwong,peerakit-siributwong,19900824,"Ratchaburi, Thailand",,,,"Nonthaburi, Thailand",Right-Handed,Unknown Backhand,THA,,
sh08,https://www.atptour.com/en/players/marek-semjan/sh08/overview,Marek,Semjan,marek-semjan,19871107,,,,,,Right-Handed,Two-Handed Backhand,SVK,,
sh09,https://www.atptour.com/en/players/shotaro-suzuki/sh09/overview,Shotaro,Suzuki,shotaro-suzuki,19880508,,,,,,,,JPN,,
sh11,https://www.atptour.com/en/players/jiri-skoloudik/sh11/overview,Jiri,Skoloudik,jiri-skoloudik,19870109,,,62,,,Right-Handed,Unknown Backhand,CZE,,
sh13,https://www.atptour.com/en/players/michal-sekula/sh13/overview,Michal,Sekula,michal-sekula,19880123,,,,,,Right-Handed,,POL,,
sh15,https://www.atptour.com/en/players/sasa-stojisavljevic/sh15/overview,Sasa,Stojisavljevic,sasa-stojisavljevic,19870226,,,,,,Right-Handed,,SRB,,
sh17,https://www.atptour.com/en/players/luca-stoppini/sh17/overview,Luca,Stoppini,luca-stoppini,19840208,,,,,,,,ITA,,
sh19,https://www.atptour.com/en/players/david-steinblatt/sh19/overview,David,Steinblatt,david-steinblatt,19870824,,,,,,,,ISR,,
sh23,https://www.atptour.com/en/players/arnar-sigurdsson/sh23/overview,Arnar,Sigurdsson,arnar-sigurdsson,19811124,,,,,,,,ISL,800208702,https://media.itfdataservices.com/player/dc/en/800208702
sh25,https://www.atptour.com/en/players/philipp-schneider/sh25/overview,Philipp,Schneider,philipp-schneider,19881215,,,,,,,,GER,,
sh27,https://www.atptour.com/en/players/jochen-schoettler/sh27/overview,Jochen,Schoettler,jochen-schoettler,19870725,,,68,,,Right-Handed,Unknown Backhand,GER,,
sh32,https://www.atptour.com/en/players/krisjanis-stabins/sh32/overview,Krisjanis,Stabins,krisjanis-stabins,19890628,,,,,,,,LAT,,
sh33,https://www.atptour.com/en/players/aditya-hari-sasongko/sh33/overview,Aditya Hari,Sasongko,aditya-hari-sasongko,19880704,,,,,,,,INA,800259662,https://media.itfdataservices.com/player/dc/en/800259662
sh34,https://www.atptour.com/en/players/elbert-sie/sh34/overview,Elbert,Sie,elbert-sie,19870906,,,59,,,Right-Handed,Unknown Backhand,INA,800234641,https://media.itfdataservices.com/player/dc/en/800234641
sh37,https://www.atptour.com/en/players/marc-sieber/sh37/overview,Marc,Sieber,marc-sieber,19880228,"Straubing, Germany",2006,68,178,Munich,Left-Handed,Two-Handed Backhand,GER,,
sh46,https://www.atptour.com/en/players/alexander-somogyi/sh46/overview,Alexander,Somogyi,alexander-somogyi,19881011,,,,,,Right-Handed,,SVK,,
sh51,https://www.atptour.com/en/players/sven-swinnen/sh51/overview,Sven,Swinnen,sven-swinnen,19810122,"Thun, Switzerland",2005,85,191,"Villigen, Switzerland",Right-Handed,Unknown Backhand,SUI,,
sh58,https://www.atptour.com/en/players/joakim-simonsen/sh58/overview,Joakim,Simonsen,joakim-simonsen,19870504,,,,,,,,DEN,,
sh59,https://www.atptour.com/en/players/anton-stryhas/sh59/overview,Anton,Stryhas,anton-stryhas,19870818,,,,,,Right-Handed,,BLR,,
sh62,https://www.atptour.com/en/players/satoshi-suzuki/sh62/overview,Satoshi,Suzuki,satoshi-suzuki,19850809,,,,,,Right-Handed,,JPN,,
sh69,https://www.atptour.com/en/players/kallim-stewart/sh69/overview,Kallim,Stewart,kallim-stewart,19870817,,,,,,,,USA,,
sh74,https://www.atptour.com/en/players/sebastian-salazar/sh74/overview,Sebastian,Salazar,sebastian-salazar,19900929,,,,,,Right-Handed,,COL,,
sh77,https://www.atptour.com/en/players/artem-smirnov/sh77/overview,Artem,Smirnov,artem-smirnov,19880202,"Kiev,Ukraine",,85,188,"Kiev,Ukraine ",Left-Handed,Two-Handed Backhand,UKR,800259666,https://media.itfdataservices.com/player/dc/en/800259666
sh79,https://www.atptour.com/en/players/yasser-adel-sayed/sh79/overview,Yasser,Adel Sayed,yasser-adel-sayed,19710829,,,0,0,,Right-Handed,Unknown Backhand,EGY,,
sh85,https://www.atptour.com/en/players/yury-shirshov/sh85/overview,Yury,Shirshov,yury-shirshov,19870221,,,,,,,,RUS,,
sh90,https://www.atptour.com/en/players/joao-sousa/sh90/overview,Joao,Sousa,joao-sousa,19890330,"Guimaraes, Portugal",2008,74,185,"Barcelona, Spain",Right-Handed,Two-Handed Backhand,POR,800261393,https://media.itfdataservices.com/player/dc/en/800261393
sh91,https://www.atptour.com/en/players/jordi-samper-montana/sh91/overview,Jordi,Samper-Montana,jordi-samper-montana,19900405,,,,,,Right-Handed,Unknown Backhand,ESP,,
si02,https://www.atptour.com/en/players/vivek-subramanian/si02/overview,Vivek,Subramanian,vivek-subramanian,19860330,,,,,,,,USA,,
si04,https://www.atptour.com/en/players/christian-saravia/si04/overview,Christian,Saravia,christian-saravia,19891017,,,,,,,,GUA,800262276,https://media.itfdataservices.com/player/dc/en/800262276
si06,https://www.atptour.com/en/players/antonio-sancic/si06/overview,Antonio,Sancic,antonio-sancic,19881123,"Brezice, Slovenia",,82,180,"Samobor,Croatia",Right-Handed,Two-Handed Backhand,CRO,,
si10,https://www.atptour.com/en/players/stephen-stege/si10/overview,Stephen,Stege,stephen-stege,19881228,,,77,180,,Right-Handed,Two-Handed Backhand,USA,,
si11,https://www.atptour.com/en/players/john-silva/si11/overview,John,Silva,john-silva,19770213,,,,,,,,PAN,800190459,https://media.itfdataservices.com/player/dc/en/800190459
si14,https://www.atptour.com/en/players/tibor-simic/si14/overview,Tibor,Simic,tibor-simic,19880619,,,,,,Right-Handed,,CRO,,
si16,https://www.atptour.com/en/players/nathaniel-schnugg/si16/overview,Nathaniel,Schnugg,nathaniel-schnugg,19881005,,,,,,,,USA,,
si19,https://www.atptour.com/en/players/frederik-sletting-johnsen/si19/overview,Frederik,Sletting-Johnsen,frederik-sletting-johnsen,19860912,,,,,,Right-Handed,,NOR,800236141,https://media.itfdataservices.com/player/dc/en/800236141
si23,https://www.atptour.com/en/players/carl-sundberg/si23/overview,Carl,Sundberg,carl-sundberg,19880111,,,,,,,,NOR,800246115,https://media.itfdataservices.com/player/dc/en/800246115
